name,business_id,industry,toi_code,toi_description,nearest_station,distance_km,address,website,status,registered,lat,lon,found_website
Nixit Design Oy,2233413-2,marketing,73112.0,Muu mainostoimistojen toiminta,Kerava,1.509,"Luhtaniituntie, 04200",,2,2008-11-21,60.4121301,25.1191949,https://nixitdesign.fi/
KaneSport Oy,2239595-5,other,77210.0,Vapaa-ajan ja urheiluvälineiden vuokraus ja leasing,Kerava,1.509,"Kaenkatu, 04230",,2,2008-12-19,60.4121301,25.1191949,
Insinööritoimisto Antero Oy,2632574-3,marketing,74999.0,"Muualla luokittelematon kaikki muu monenlainen ammatillinen, tieteellinen ja tekninen toiminta",Kerava,1.509,"Vetehisentie, 04230",,2,2014-08-20,60.4121301,25.1191949,
Satukonttori Oy,2250506-9,marketing,73112.0,Muu mainostoimistojen toiminta,Kerava,1.509,"Metsolankuja, 04230",,2,2009-02-27,60.4121301,25.1191949,https://satukonttori.fi/ota-yhteyttä
JHF-Services Oy,2228049-6,other,81100.0,Kiinteistönhoito,Kerava,1.509,"Keskikatu, 04200",,2,2008-10-31,60.4121301,25.1191949,
Naiskuoroyhdistys Ilona ry,2256314-6,other,90209.0,Muu esittävä taide,Kerava,1.509,"Luhtaniituntie, 04200",https://naiskuoroilona.wordpress.com,2,,60.4121301,25.1191949,https://naiskuoroilona.wordpress.com
FinTelSat Oy,2195954-4,construction,43210.0,Sähköasennus,Kerava,1.509,"Ainontie, 04200",www.fintelsat.com,2,2008-06-16,60.4121301,25.1191949,www.fintelsat.com
Doppio Forza Oy,2183964-9,marketing,70200.0,Liikkeenjohdon konsultointi,Kerava,1.509,"Asemanaukio, 04200",www.doppioforza.fi,2,2008-03-25,60.4121301,25.1191949,www.doppioforza.fi
AN FitnesSpa Oy,2080191-3,other,93199.0,Muu muualla luokittelematon liikunta- ja urheilutoiminta,Kerava,1.509,"Sarviniitynkatu, 04200",www.fitnesspa.fi,2,2006-12-21,60.4121301,25.1191949,www.fitnesspa.fi
Suomen Coaching-yhdistyksen tuki Oy,2084859-4,other,82300.0,Messujen ja kongressien järjestäminen,Kerava,1.509,"Seunalantie, 04200",,2,2007-02-21,60.4121301,25.1191949,
InterLohja Oy,2089620-3,real_estate,68203.0,Muu kiinteistöjen vuokraus ja hallinta,Kerava,1.509,"Seunalantie, 04200",,2,2007-01-29,60.4121301,25.1191949,
TSR Pam Industry Oy,2089818-8,hospitality,56111.0,Ruokaravintolat,Kerava,1.509,"Kauppakaari, 04200",,2,2007-02-01,60.4121301,25.1191949,
Plusnor Oy,2118530-7,wholesale,46499.0,Muu muualla luokittelematon taloustavaroiden tukkukauppa,Kerava,1.509,"Kankurinpolku, 04200",,2,2007-06-11,60.4121301,25.1191949,
Tuovinen Invest Oy,2119097-4,other,81300.0,Maisemanhoitopalvelut,Kerava,1.509,"Toukolantie, 04200",,2,2007-06-05,60.4121301,25.1191949,
Campeon Oy,2188913-6,other,81300.0,Maisemanhoitopalvelut,Kerava,1.509,"Torikatu, 04200",,2,2008-05-07,60.4121301,25.1191949,
Kauneus- ja Terveyshoitola KatMarine Oy,2134774-0,other,96220.0,Kauneudenhoitopalvelut,Kerava,1.509,"Kivenhakkaajantie, 04200",,2,2007-09-14,60.4121301,25.1191949,
A-P Kanniainen Oy,2155916-1,logistics,49330.0,Kutsuttaessa saatavilla oleva henkilökuljetus,Kerava,1.509,"Lapilantie, 04200",,2,2007-11-16,60.4121301,25.1191949,
Rakennus Matikainen OY,2159132-1,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Puualhonpolku, 04200",,2,2007-12-11,60.4121301,25.1191949,
Kerko Group Oy,2161589-9,retail,47632.0,Polkupyörien ja muiden urheiluvälineiden vähittäiskauppa,Kerava,1.509,"Kytomaantie, 04200",https://www.unisport.com/fi,2,2007-12-12,60.4121301,25.1191949,https://www.unisport.com/fi
Godan Oy,2164237-9,other,93120.0,Liikunta- ja urheiluseurojen toiminta,Kerava,1.509,"Paloasemantie, 04200",,2,2007-12-27,60.4121301,25.1191949,
Rakennus Haverinen Oy,2102068-4,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Kajavankatu, 04230",,2,2007-03-14,60.4121301,25.1191949,
Oy ProStar Logistics Ltd,2183804-8,logistics,52250.0,Logistiikkapalvelut,Kerava,1.509,"Ahdintie, 04230",www.prostarlog.com,2,2008-04-01,60.4121301,25.1191949,www.prostarlog.com
Kerava Areena Oy,2154385-6,other,93290.0,Muualla luokittelematon huvi- ja virkistystoiminta,Kerava,1.509,"Kaenkatu, 04200",,2,2008-04-30,60.4121301,25.1191949,
SandA Oy,2079888-1,other,69201.0,"Laskentatoimi, kirjanpito ja veroneuvonta",Kerava,1.509,"Vetehisentie, 04230",,2,2006-12-28,60.4121301,25.1191949,
Josmir Oy,2271075-9,education,85690.0,Muualla luokittelematon koulutusta palveleva toiminta,Kerava,1.509,"Imppalanmaki, 04200",,2,2009-06-25,60.4121301,25.1191949,
Messeforum Oy,2273640-6,marketing,70200.0,Liikkeenjohdon konsultointi,Kerava,1.509,"Kauppakaari, 04200",www.messeforum.fi,2,2009-07-03,60.4121301,25.1191949,www.messeforum.fi
Craftsman Nimble Oy,2366273-6,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Kerava,1.509,"Rajamaentie, 04200",,2,2010-11-24,60.4121301,25.1191949,
Hedin Nordic Truck Oy,2371443-6,wholesale,46712.0,Kuorma-autojen ja muiden raskaiden moottoriajoneuvojen tukkukauppa,Kerava,1.509,"Sarviniitynkatu, 04200",,2,2010-11-23,60.4121301,25.1191949,
Stand By Me Oy,2374807-0,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Untamontie, 04230",,2,2010-12-17,60.4121301,25.1191949,
Elämäntaitovalmennus Mine Oy,2383043-7,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Kerava,1.509,"Seunalantie, 04200",www.mine.fi,2,2011-02-09,60.4121301,25.1191949,www.mine.fi
Aarnikukko Oy,2392106-4,it,62200.0,Laitteistokonsultointi ja käyttö- ja hallintapalvelut,Kerava,1.509,"Kurkelankatu, 04230",www.aarnikukko.fi,2,2011-03-11,60.4121301,25.1191949,www.aarnikukko.fi
Vekaravintti Oy,2396969-0,retail,47553.0,Lastentarvikkeiden vähittäiskauppa,Kerava,1.509,"Kauppakaari, 04200",,2,2011-03-30,60.4121301,25.1191949,
Hydefix Oy,2348676-0,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Kaarnatie, 04220",,2,2010-08-20,60.4121301,25.1191949,https://www.hydefix.fi/
interpars Oy,2399349-8,marketing,70200.0,Liikkeenjohdon konsultointi,Kerava,1.509,"Lapilantie, 04200",www.interpars.com,2,2011-04-07,60.4121301,25.1191949,www.interpars.com
Prodmac Oy,2400573-8,wholesale,46642.0,Muu teollisuuskäyttöön tarkoitettujen koneiden tukkukauppa,Kerava,1.509,"Kytomaantie, 04200",www.prodmac.fi,2,2011-04-11,60.4121301,25.1191949,www.prodmac.fi
Housemed Oy Ab,2403905-7,health,86990.0,Muualla luokittelematon muu terveyspalvelutoiminta,Kerava,1.509,"Kauppakaari, 04200",,2,2011-05-19,60.4121301,25.1191949,http://www.housemeddafello.fi/Tietoa-meistä/
Viihdetaikurit Oy,2419550-0,education,85690.0,Muualla luokittelematon koulutusta palveleva toiminta,Kerava,1.509,"Kaenkatu, 04230",www.bisnestaikurit.fi,2,2011-11-14,60.4121301,25.1191949,www.bisnestaikurit.fi
Iridea 3D Oy,2450829-8,it,62200.0,Laitteistokonsultointi ja käyttö- ja hallintapalvelut,Kerava,1.509,"Sibeliuksentie, 04200",www.iridea.net,2,2012-02-01,60.4121301,25.1191949,www.iridea.net
Talram Oy,2455927-1,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Sarvimaentie, 04200",,2,2012-02-22,60.4121301,25.1191949,
Parketti Vilsson Oy,2469766-6,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Kajavankatu, 04230",,2,2012-04-18,60.4121301,25.1191949,
Sipti Oy,2400162-2,marketing,74909.0,"Muu ammatillinen, tieteellinen ja tekninen toiminta",Kerava,1.509,"Pohjolantie, 04230",,2,2011-04-08,60.4121301,25.1191949,
Street Tuning Car Oy,2272325-0,retail,47822.0,Muu moottoriajoneuvojen osien ja varusteiden vähittäiskauppa,Kerava,1.509,"Torikatu, 04200",,2,2009-06-24,60.4121301,25.1191949,
Konsultointi ja Laskenta Ahonen Avoin yhtiö,2347002-1,marketing,70200.0,Liikkeenjohdon konsultointi,Kerava,1.509,"Keskikatu, 04200",,2,2010-08-06,60.4121301,25.1191949,https://konsultointi.matkustasuomeen.eu/avoin-yhtio-nakkilan-postikortti/
Primalex Oy,2337889-0,real_estate,68310.0,Kiinteistöjä koskevat välityspalvelut,Kerava,1.509,"Metsolantie, 04230",www.primalex.fi,2,2010-06-16,60.4121301,25.1191949,www.primalex.fi
Sylykly man Ky,2283085-7,other,96999.0,Muu muualla luokittelematon monenlainen henkilökohtainen palvelutoiminta,Kerava,1.509,"Kurkelankatu, 04200",www.demiksi.fi,2,2009-09-29,60.4121301,25.1191949,www.demiksi.fi
Jordan-Kilkki Oy,2290014-9,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Kerava,1.509,"Kivenhakkaajantie, 04200",,2,2009-10-21,60.4121301,25.1191949,
Ahon Kuljetusapu Oy,2296931-4,logistics,49410.0,Tieliikenteen tavarankuljetus,Kerava,1.509,"Ilmarisentie, 04230",,2,2009-11-13,60.4121301,25.1191949,
Hius-studio Avangard Oy,2298388-8,other,96210.0,Kampaamo- ja parturipalvelut,Kerava,1.509,"Sarvimaentie, 04200",,2,2009-11-24,60.4121301,25.1191949,
TTplus Oy,2303969-6,health,86990.0,Muualla luokittelematon muu terveyspalvelutoiminta,Kerava,1.509,"Kauppakaari, 04200",www.ttplus.fi,2,2009-12-16,60.4121301,25.1191949,www.ttplus.fi
Suomen Verkkotuki Oy,2320718-6,it,63100.0,"Tietojenkäsittelyinfrastruktuuri, tietojenkäsittely, palvelintilan vuokraus ja niihin liittyvät palvelut",Kerava,1.509,"Arinakuja, 04200",www.verkkotuki.fi,2,2010-03-30,60.4121301,25.1191949,www.verkkotuki.fi
Asennus Valkeapää Oy,2339149-7,construction,43999.0,Muu muualla luokittelematon monenlainen erikoistunut rakennustoiminta,Kerava,1.509,"Seunalantie, 04200",,2,2010-06-24,60.4121301,25.1191949,
Tonki Oy,2321868-6,construction,43999.0,Muu muualla luokittelematon monenlainen erikoistunut rakennustoiminta,Kerava,1.509,"Muurarintie, 04200",,2,2010-03-18,60.4121301,25.1191949,
IDEAPURISTAMO LUUMU OY,2323594-5,marketing,73112.0,Muu mainostoimistojen toiminta,Kerava,1.509,"Seunalantie, 04200",,2,2010-04-21,60.4121301,25.1191949,
Apropos lingua Oy,2326867-5,marketing,74300.0,Kääntäminen ja tulkkaus,Kerava,1.509,"Jurvalantie, 04200",www.aproposlingua.fi,2,2010-04-27,60.4121301,25.1191949,www.aproposlingua.fi
Tehosuu Oy,2326973-1,health,86230.0,Hammaslääkäripalvelut,Kerava,1.509,"Rajamaentie, 04200",,2,2010-05-07,60.4121301,25.1191949,
Optigirls Oy,2327388-8,retail,47741.0,Optisten lääkinnällisten tuotteiden vähittäiskauppa,Kerava,1.509,"Puuvalonaukio, 04200",,2,2010-04-01,60.4121301,25.1191949,
Scanton Oy,2329205-0,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Hiidenkiventie, 04200",,2,2010-04-23,60.4121301,25.1191949,https://www.scanton.fi/yritys/
Pro Design Oy,2330604-5,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Aleksis Kiven tie, 04200",,2,2010-06-10,60.4121301,25.1191949,
Toivo Koski Oy,2322413-8,marketing,73111.0,Suora- ja ulkomainonta,Kerava,1.509,"Korpinkatu, 04230",,2,2010-03-19,60.4121301,25.1191949,
Bogum Pharma Oy,2472713-2,wholesale,46462.0,Lääkinnällisten tuotteiden tukkukauppa,Kerava,1.509,"Kauppakaari, 04200",,2,2012-05-03,60.4121301,25.1191949,
Keravan Lukko Oy,2072292-4,retail,47529.0,"Muu rautakauppatavaran, rakennustarvikkeiden ja lasin erikoistunut vähittäiskauppa",Kerava,1.509,"Seunalantie, 04200",,2,2006-11-13,60.4121301,25.1191949,https://keravanlukko.fi/
Keski-Uudenmaan Talopalvelut Oy,2060860-3,other,81100.0,Kiinteistönhoito,Kerava,1.509,"Ahjontie, 04220",,2,2006-09-26,60.4121301,25.1191949,
Molanderinmäen Pysäköinti Oy,1539346-8,real_estate,68203.0,Muu kiinteistöjen vuokraus ja hallinta,Kerava,1.509,"Paasikivenkatu, 04200",,2,1999-05-14,60.4121301,25.1191949,
Parturi Kampaamo Fire Head Oy,1563022-4,other,96210.0,Kampaamo- ja parturipalvelut,Kerava,1.509,"Kauppakaari, 04200",,2,1999-10-04,60.4121301,25.1191949,
Taksikuljetus Petrus Anttila Oy,1598108-3,logistics,49330.0,Kutsuttaessa saatavilla oleva henkilökuljetus,Kerava,1.509,"Tuomaantie, 04200",www.blackbear.fi,2,2000-05-02,60.4121301,25.1191949,www.blackbear.fi
Oy BauSmart Ab,1609038-9,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Kaukonpolku, 04200",,2,2000-06-29,60.4121301,25.1191949,
Vasaraveljet Oy,1616721-9,construction,43220.0,"Lämpö-, vesijohto- ja ilmastointiasennus",Kerava,1.509,"KIVENHAKKAAJANTIE, 04200",,2,1994-12-21,60.4121301,25.1191949,
Terinvesti Oy,1628438-6,finance,64990.0,Muualla luokittelematon muu rahoituspalvelutoiminta pois lukien vakuutus- ja eläkevakuutustoiminta,Kerava,1.509,"Marjatantie, 04200",,2,2000-04-18,60.4121301,25.1191949,
KuumArt ry,1525406-2,other,94999.0,Muualla luokittelematon muu monenlainen järjestötoiminta,Kerava,1.509,"Paasikivenkatu, 04200",,2,,60.4121301,25.1191949,https://kuumart.fi/
KJT Hockey ry,1634997-9,other,93120.0,Liikunta- ja urheiluseurojen toiminta,Kerava,1.509,"Metsolantie, 04200",www.kjthockey.fi,2,,60.4121301,25.1191949,www.kjthockey.fi
JKH-Kiinteistöpalvelut Ky,1702759-2,other,81100.0,Kiinteistönhoito,Kerava,1.509,"Keskikatu, 04200",,2,2001-06-06,60.4121301,25.1191949,
MET-Kiinteistöhuoltopalvelut Ky,1703609-3,other,81100.0,Kiinteistönhoito,Kerava,1.509,"Annikinkatu, 04230",,2,2001-06-14,60.4121301,25.1191949,
Parturi-Kampaamo Anne Wallenius Ky,1730302-4,other,96210.0,Kampaamo- ja parturipalvelut,Kerava,1.509,"Paasikivenkatu, 04200",,2,2001-11-08,60.4121301,25.1191949,
P & H Mikkonen Oy,1731960-8,construction,43210.0,Sähköasennus,Kerava,1.509,"Jousikatu, 04230",,2,2001-12-04,60.4121301,25.1191949,
Testele Products Oy,1739963-6,wholesale,46462.0,Lääkinnällisten tuotteiden tukkukauppa,Kerava,1.509,"Kajavankatu, 04230",,2,2002-01-17,60.4121301,25.1191949,http://www.testele.fi/
Kannistonkulma Oy,1750966-3,retail,47300.0,Ajoneuvojen polttoaineen vähittäiskauppa,Kerava,1.509,"Kannistonkatu, 04200",www.teboilkerava.fi,2,2002-03-12,60.4121301,25.1191949,www.teboilkerava.fi
NT-Asennus Oy,1656773-0,construction,43320.0,Rakennuspuusepän asennustyöt,Kerava,1.509,"Vilkastuksentie, 04200",,2,2001-04-30,60.4121301,25.1191949,
Palopellonkadun Pysäköintilaitos Oy,1753469-0,real_estate,68120.0,Rakennuttaminen ja rakennushankkeiden kehittäminen,Kerava,1.509,"Paasikivenkatu, 04200",,2,2002-09-16,60.4121301,25.1191949,
Avantech Innovations Oy,1522208-7,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Kerava,1.509,"Keskikatu, 04200",,2,1999-03-01,60.4121301,25.1191949,
Lakiasiaintoimisto Matti Matikka Oy,1490573-2,other,69102.0,Lakiasiaintoimistot,Kerava,1.509,"Asemanaukio, 04200",,2,1999-01-11,60.4121301,25.1191949,
J.P. Sydänmuuraus Oy,1072694-8,construction,43999.0,Muu muualla luokittelematon monenlainen erikoistunut rakennustoiminta,Kerava,1.509,"Aapontie, 04200",www.sydanmuuraus.fi,2,1998-04-07,60.4121301,25.1191949,www.sydanmuuraus.fi
Keinokas Oy,1073486-8,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Kerava,1.509,"Vasamakatu, 04230",,2,1996-12-18,60.4121301,25.1191949,
Agitrom Oy,1080946-0,wholesale,46470.0,"Huonekalujen, toimisto- ja myymäläkalusteiden, mattojen ja valaisimien tukkukauppa",Kerava,1.509,"Sariolantie, 04200",,2,1997-04-02,60.4121301,25.1191949,
Gamneri Oy,1082943-7,construction,41200.0,Asuin- ja muiden rakennusten rakentaminen,Kerava,1.509,"Porvoonkatu, 04200",,2,1997-02-25,60.4121301,25.1191949,
Laastilinja Oy,1086296-6,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Viikalankuja, 04200",,2,1997-09-11,60.4121301,25.1191949,
Jonsir Oy,1108563-6,wholesale,46831.0,Rakennustarvikkeiden tukkukauppa ilman erikoistumista tiettyyn tuoteryhmään,Kerava,1.509,"TUUSULANTAIVAL, 04200",,2,1997-12-02,60.4121301,25.1191949,
Hese53 Oy,1502605-1,hospitality,56111.0,Ruokaravintolat,Kerava,1.509,"Paasikivenkatu, 04200",www.hesburger.fi,2,1998-12-01,60.4121301,25.1191949,www.hesburger.fi
Opintoverkko Oy,1098390-1,it,58110.0,Kirjojen kustantaminen,Kerava,1.509,"Vehkalantie, 04200",,2,1997-09-11,60.4121301,25.1191949,https://opintoverkko.fi/
Sipoon Energia Oy,1030712-9,manufacturing,35140.0,Sähkön jakelu,Kerava,1.509,"TERVAHAUDANKATU, 04200",,2,1995-12-20,60.4121301,25.1191949,https://www.sipoo.fi/asiointikanava/sipoon-energia/
Hammasasema Dentinal Oy,1439858-2,health,86230.0,Hammaslääkäripalvelut,Kerava,1.509,"KAUPPAKAARI, 04200",,2,1997-09-08,60.4121301,25.1191949,
Keu-Konsultit Oy,1449510-4,finance,66190.0,Muu rahoitusta palveleva toiminta pois lukien vakuutus- ja eläkevakuutustoiminta,Kerava,1.509,"TUUSULANTIE, 04200",,2,1997-11-14,60.4121301,25.1191949,
Keski-Uudenmaan Kehittämiskeskus Oy Keuke,1452836-7,education,85599.0,Muu muualla luokittelematon monenlainen koulutustoiminta,Kerava,1.509,"Puuvalonaukio, 04200",www.keuke.fi,2,1998-06-08,60.4121301,25.1191949,www.keuke.fi
Lakiasiaintoimisto JLM Immonen Oy,1483171-0,other,69102.0,Lakiasiaintoimistot,Kerava,1.509,"Pohjolantie, 04230",,2,1998-11-17,60.4121301,25.1191949,
Risto Leppälä Sijoitus Oy,1488658-6,real_estate,68203.0,Muu kiinteistöjen vuokraus ja hallinta,Kerava,1.509,"Metsolantie, 04230",,2,1998-08-27,60.4121301,25.1191949,
Simeros Oy,1029932-5,marketing,74991.0,Kulttuurialan ohjelmatoimistojen toiminta,Kerava,1.509,"Paasikivenkatu, 04200",www.simeros.fi,2,1995-10-31,60.4121301,25.1191949,www.simeros.fi
BJ Services Oy,2066927-0,marketing,73300.0,Suhdetoiminta ja viestintä,Kerava,1.509,"Metsolantie, 04230",www.bj-services.fi,2,2006-10-18,60.4121301,25.1191949,www.bj-services.fi
Joanki Oy,1758987-8,finance,66120.0,Arvopaperien ja raaka-ainesopimusten välittäminen,Kerava,1.509,"Rihmakuja, 04230",,2,2002-04-24,60.4121301,25.1191949,
Rock-One Ky,1792109-2,manufacturing,25110.0,Metallirakenteiden ja niiden osien valmistus,Kerava,1.509,"Nahkurinkatu, 04200",,2,2002-11-08,60.4121301,25.1191949,https://rock.one/contact-us/
Trans World Shipping Oy,1950025-9,logistics,52250.0,Logistiikkapalvelut,Kerava,1.509,"Keskikatu, 04200",www.tws.fi,2,2005-03-21,60.4121301,25.1191949,www.tws.fi
Keravan Juniorisalibandyn Tuki ry,1957958-5,other,93120.0,Liikunta- ja urheiluseurojen toiminta,Kerava,1.509,"Kaenkatu, 04230",,2,,60.4121301,25.1191949,
Uudenmaan Musiikkikoulu Ky,1972279-1,education,85520.0,Taidealojen ja kulttuurin koulutus,Kerava,1.509,"Kauppakaari, 04200",www.umuko.fi,2,2005-07-21,60.4121301,25.1191949,www.umuko.fi
SikSak Sport Ky,1973223-6,education,85510.0,Urheilu- ja liikuntakoulutus,Kerava,1.509,"Kalevankatu, 04230",,2,2005-08-02,60.4121301,25.1191949,
Atios Oy,1977657-0,it,62200.0,Laitteistokonsultointi ja käyttö- ja hallintapalvelut,Kerava,1.509,"Seunalantie, 04200",www.atios.fi,2,2005-09-02,60.4121301,25.1191949,www.atios.fi
JIANGNAN OY,1992851-1,hospitality,56111.0,Ruokaravintolat,Kerava,1.509,"Kauppakaari, 04200",,2,2005-11-28,60.4121301,25.1191949,
Keravan Sähköapu Ky,1948492-2,other,80090.0,Muualla luokittelematon turvallisuuspalvelutoiminta,Kerava,1.509,"Tammistontie, 04200",,2,2005-03-16,60.4121301,25.1191949,
Pasilan Kuva Oy,2000751-7,retail,47781.0,Valokuvaustarvikkeiden vähittäiskauppa,Kerava,1.509,"Kauppakaari, 04200",www.fotoliike.fi,2,2005-11-21,60.4121301,25.1191949,www.fotoliike.fi
Luontaislähde Kotkansiipi avoin yhtiö,2006068-4,retail,47271.0,Luontaistuotteiden vähittäiskauppa,Kerava,1.509,"Seunalantie, 04200",,2,2005-12-16,60.4121301,25.1191949,
Asfalttiurakointi KK Oy,2022382-6,construction,42110.0,Teiden ja moottoriteiden rakentaminen,Kerava,1.509,"Torikatu, 04200",www.asfalttiurakointikk.fi,2,2006-03-02,60.4121301,25.1191949,www.asfalttiurakointikk.fi
JR-PELTI OY,2042038-7,construction,43410.0,Kattorakenteiden asennus ja kattaminen,Kerava,1.509,"Pohjolantie, 04230",,2,2006-06-28,60.4121301,25.1191949,
Kalevan Kukkatalo Oy,2043251-3,retail,47761.0,Kukkien ja koristekasvien vähittäiskauppa,Kerava,1.509,"Kauppakaari, 04200",Www.kalevankukkatalo.fi,2,2006-06-15,60.4121301,25.1191949,Www.kalevankukkatalo.fi
Keravan Lämpövoima Oy,2044050-5,manufacturing,35150.0,Sähkön kauppa,Kerava,1.509,"Tervahaudankatu, 04200",,2,2006-06-26,60.4121301,25.1191949,
CORAMI KY,2054020-7,marketing,70200.0,Liikkeenjohdon konsultointi,Kerava,1.509,"Nahkurinkatu, 04200",,2,2006-09-07,60.4121301,25.1191949,
K&K Logistics Ky,2003891-1,logistics,52250.0,Logistiikkapalvelut,Kerava,1.509,"Kauppakaari, 04200",,2,2005-12-08,60.4121301,25.1191949,
Pekosa Oy,1766076-9,construction,41000.0,Talonrakentaminen,Kerava,1.509,"Kauppakaari, 04200",,2,2002-06-14,60.4121301,25.1191949,
Ristola Family Office Oy,1930461-0,finance,66300.0,Omaisuudenhoitotoiminta,Kerava,1.509,"Seunalantie, 04200",,2,2004-12-01,60.4121301,25.1191949,
KSo Systems Oy,1916538-2,real_estate,68310.0,Kiinteistöjä koskevat välityspalvelut,Kerava,1.509,"Kalevankatu, 04200",,2,2004-09-22,60.4121301,25.1191949,
PIHAPALVELU PUNAPUU Oy,1802147-5,marketing,74121.0,Graafinen suunnittelu,Kerava,1.509,"Kivenhakkaajantie, 04200",,2,2003-01-28,60.4121301,25.1191949,https://www.pihapalvelu.fi/
"Ompelimo Silkki-Nahka, Ylänkö Oy",1804767-5,manufacturing,14240.0,Nahka- ja turkisvaatteiden valmistus,Kerava,1.509,"Aleksis Kiven tie, 04200",,2,2003-01-30,60.4121301,25.1191949,
RaLog Oy,1820357-8,logistics,52250.0,Logistiikkapalvelut,Kerava,1.509,"Jurvalantie, 04200",www.ralog.fi,2,2003-05-07,60.4121301,25.1191949,www.ralog.fi
Intelco Oy,1828033-8,engineering,71124.0,LVI-tekninen suunnittelu,Kerava,1.509,"Kivenhakkaajantie, 04200",,2,2003-09-30,60.4121301,25.1191949,
Keravan Pesis-Juniorit ry,1839275-1,other,93120.0,Liikunta- ja urheiluseurojen toiminta,Kerava,1.509,"Pesakuja, 04200",http://keravanpesis.fi,2,,60.4121301,25.1191949,http://keravanpesis.fi
MP-Kate Oy,1844138-1,construction,43410.0,Kattorakenteiden asennus ja kattaminen,Kerava,1.509,"Vehkalantie, 04200",,2,2003-08-19,60.4121301,25.1191949,
Keski-Uudenmaan elävän musiikin yhdistys Kypärä ry,1927497-6,other,93199.0,Muu muualla luokittelematon liikunta- ja urheilutoiminta,Kerava,1.509,"Annikinkatu, 04230",http://www.kypara.net,2,,60.4121301,25.1191949,http://www.kypara.net
Marnux Software Oy,1857299-8,it,62100.0,Ohjelmistojen suunnittelu ja valmistus,Kerava,1.509,"Maalarintie, 04200",,2,2003-10-15,60.4121301,25.1191949,
Fysio-Hoito Askeleet avoin yhtiö,1863572-5,health,86950.0,Fysioterapiapalvelut,Kerava,1.509,"Savenvalajankatu, 04200",www.ratsastuspilates.fi,2,2003-12-17,60.4121301,25.1191949,www.ratsastuspilates.fi
Keravan Eläkeläiset ry,1864263-4,other,94999.0,Muualla luokittelematon muu monenlainen järjestötoiminta,Kerava,1.509,"Rajamaentie, 04200",https://yhdistykset.elakelaiset.fi/kerava/,2,,60.4121301,25.1191949,https://yhdistykset.elakelaiset.fi/kerava/
